No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,ymd
30858,2016,9,6,17,15.0,72.0,2.0,28.0,400.0,78.0,27.9,999.4,13.8,0.0,SW,1.0,Gucheng,2016-09-06
30882,2016,9,7,17,,,,,,,27.8,996.8,15.5,0.0,SSW,2.1,Gucheng,2016-09-07
30906,2016,9,8,17,19.0,60.0,2.0,23.0,400.0,146.0,29.8,998.0,12.7,0.0,SW,1.5,Gucheng,2016-09-08
30930,2016,9,9,17,5.0,22.0,2.0,15.0,300.0,68.0,30.1,1000.0,10.1,0.0,WNW,1.2,Gucheng,2016-09-09
30954,2016,9,10,17,17.0,86.0,2.0,32.0,400.0,108.0,28.2,1001.3,11.7,0.0,SSW,2.4,Gucheng,2016-09-10
30978,2016,9,11,17,22.0,68.0,2.0,23.0,700.0,114.0,22.6,1006.2,17.5,0.0,ENE,1.6,Gucheng,2016-09-11
31002,2016,9,12,17,38.0,68.0,2.0,28.0,800.0,131.0,26.2,1008.1,15.9,0.0,SSW,1.6,Gucheng,2016-09-12
31026,2016,9,13,17,97.0,120.0,3.0,29.0,1000.0,155.0,26.4,1008.3,17.7,0.0,SSW,2.1,Gucheng,2016-09-13
31050,2016,9,14,17,81.0,177.0,5.0,25.0,800.0,152.0,27.9,1002.0,17.2,0.0,SW,1.2,Gucheng,2016-09-14
31074,2016,9,15,17,99.0,141.0,4.0,25.0,1100.0,174.0,28.7,1004.8,18.5,0.0,SSW,2.0,Gucheng,2016-09-15
31098,2016,9,16,17,160.0,160.0,2.0,31.0,1400.0,174.0,28.9,1002.9,20.6,0.0,SSW,1.5,Gucheng,2016-09-16
31122,2016,9,17,17,27.0,81.0,2.0,49.0,800.0,25.0,21.9,1010.2,16.6,0.0,N,1.4,Gucheng,2016-09-17
31146,2016,9,18,17,11.0,15.0,2.0,21.0,400.0,48.0,17.4,1012.3,13.5,0.0,W,1.0,Gucheng,2016-09-18
31170,2016,9,19,17,8.0,16.0,2.0,,300.0,82.0,23.8,1011.9,9.4,0.0,NE,1.2,Gucheng,2016-09-19
31194,2016,9,20,17,21.0,42.0,2.0,19.0,400.0,111.0,24.7,1010.6,7.3,0.0,S,2.5,Gucheng,2016-09-20
31218,2016,9,21,17,95.0,152.0,7.0,74.0,1200.0,60.0,22.425,1006.0,11.3,0.0,SW,2.2,Gucheng,2016-09-21
31242,2016,9,22,17,113.0,188.0,11.0,,1000.0,113.0,22.7,1004.9,15.0,0.0,N,1.3,Gucheng,2016-09-22
31266,2016,9,23,17,144.0,144.0,2.0,34.0,1100.0,182.0,25.25,998.0,16.7,0.0,SW,2.9,Gucheng,2016-09-23
31290,2016,9,24,17,178.0,193.0,2.0,28.0,1200.0,165.0,25.825,996.5,18.7,0.0,SW,3.0,Gucheng,2016-09-24
31314,2016,9,25,17,190.0,199.0,2.0,45.0,1900.0,100.0,23.95,1002.0,17.8,0.0,NW,2.0,Gucheng,2016-09-25
31338,2016,9,26,17,89.0,89.0,2.0,59.0,1600.0,58.0,21.925,1000.0,18.1,0.0,SW,1.0,Gucheng,2016-09-26
31362,2016,9,27,17,10.0,28.0,2.0,15.0,400.0,54.0,19.425,1010.0,3.1,0.0,NE,3.2,Gucheng,2016-09-27
31386,2016,9,28,17,12.0,40.0,2.0,31.0,300.0,54.0,19.5,1011.0,1.7,0.0,SW,2.0,Gucheng,2016-09-28
31410,2016,9,29,17,115.0,115.0,8.0,41.0,600.0,109.0,20.0,1008.6,3.2,0.0,S,2.4,Gucheng,2016-09-29
31434,2016,9,30,17,105.0,139.0,7.0,48.0,900.0,187.0,22.3,1005.5,8.4,0.0,SSW,2.3,Gucheng,2016-09-30
31458,2016,10,1,17,193.0,197.0,33.0,59.0,1400.0,112.0,22.5,1005.9,8.9,0.0,SSW,1.9,Gucheng,2016-10-01
31482,2016,10,2,17,162.0,166.0,6.0,46.0,1200.0,126.0,23.7,1002.5,13.8,0.0,S,2.0,Gucheng,2016-10-02
31506,2016,10,3,17,67.0,76.0,2.0,33.0,700.0,118.0,23.9,1003.1,15.1,0.0,WNW,1.0,Gucheng,2016-10-03
31530,2016,10,4,17,33.0,33.0,2.0,39.0,1100.0,8.0,14.3,1005.8,13.2,0.4,NE,2.4,Gucheng,2016-10-04
31554,2016,10,5,17,65.0,92.0,2.0,41.0,1000.0,61.0,20.0,1010.1,13.0,0.0,SW,1.8,Gucheng,2016-10-05
31578,2016,10,6,17,66.0,66.0,2.0,58.0,1500.0,2.0,15.8,1016.6,13.1,0.0,N,2.6,Gucheng,2016-10-06
31602,2016,10,7,17,38.0,38.0,2.0,56.0,1600.0,11.0,14.0,1008.8,12.6,0.0,NE,1.5,Gucheng,2016-10-07
31626,2016,10,8,17,13.0,27.0,2.0,25.0,300.0,54.0,16.1,1014.1,-5.1,0.0,NNW,1.9,Gucheng,2016-10-08
31650,2016,10,9,17,23.0,38.0,2.0,35.0,400.0,39.0,15.6,1012.6,-1.1,0.0,SSW,2.3,Gucheng,2016-10-09
31674,2016,10,10,17,126.0,159.0,10.0,109.0,1100.0,42.0,16.9,1007.4,7.0,0.0,SSW,1.8,Gucheng,2016-10-10
31698,2016,10,11,17,150.0,179.0,8.0,66.0,1900.0,59.0,17.2,1013.9,8.1,0.0,SSE,1.6,Gucheng,2016-10-11
31722,2016,10,12,17,93.0,97.0,4.0,45.0,1000.0,63.0,17.0,1013.6,10.6,0.0,SSE,1.3,Gucheng,2016-10-12
31746,2016,10,13,17,174.0,201.0,3.0,69.0,1400.0,113.0,19.1,1009.8,12.4,0.0,SSW,1.5,Gucheng,2016-10-13
31770,2016,10,14,17,315.0,315.0,4.0,89.0,1800.0,89.0,18.8,1012.2,14.9,0.0,NNW,0.7,Gucheng,2016-10-14
31794,2016,10,15,17,186.0,186.0,2.0,112.0,1600.0,4.0,15.6,1013.5,12.5,0.0,NNW,0.8,Gucheng,2016-10-15
31818,2016,10,16,17,74.0,74.0,2.0,39.0,600.0,54.0,18.4,1007.9,11.9,0.0,SSW,1.5,Gucheng,2016-10-16
31842,2016,10,17,17,36.0,88.0,2.0,56.0,500.0,39.0,19.5,1011.3,3.2,0.0,SW,1.5,Gucheng,2016-10-17
31866,2016,10,18,17,152.0,189.0,2.0,101.0,2200.0,2.0,17.3,1009.9,13.2,0.0,NNE,1.8,Gucheng,2016-10-18
31890,2016,10,19,17,329.0,329.0,2.0,90.0,2200.0,51.0,18.6,1007.3,14.3,0.0,S,1.0,Gucheng,2016-10-19
31914,2016,10,20,17,43.0,73.0,2.0,51.0,1200.0,14.0,10.4,1014.6,8.0,0.2,WSW,1.2,Gucheng,2016-10-20
31938,2016,10,21,17,46.0,46.0,2.0,61.0,1100.0,2.0,10.3,1009.6,9.4,0.2,NNE,1.9,Gucheng,2016-10-21
31962,2016,10,22,17,9.0,11.0,2.0,27.0,400.0,27.0,12.8,1015.8,3.4,0.0,N,1.7,Gucheng,2016-10-22
31986,2016,10,23,17,37.0,72.0,3.0,39.0,500.0,49.0,13.7,1012.8,1.3,0.0,S,1.0,Gucheng,2016-10-23
32010,2016,10,24,17,69.0,150.0,2.0,75.0,1300.0,2.0,10.4,1006.9,6.2,0.0,N,1.1,Gucheng,2016-10-24
32034,2016,10,25,17,117.0,170.0,2.0,95.0,1200.0,14.0,15.6,1001.0,9.3,0.0,SW,1.6,Gucheng,2016-10-25
32058,2016,10,26,17,28.0,54.0,4.0,34.0,600.0,25.0,13.375,1013.0,4.3,0.0,SW,3.7,Gucheng,2016-10-26
32082,2016,10,27,17,44.0,47.0,2.0,60.0,1300.0,2.0,7.35,1013.0,6.1,2.0,NE,1.5,Gucheng,2016-10-27
32106,2016,10,28,17,4.0,6.0,2.0,16.0,300.0,49.0,10.3,1022.6,-13.0,0.0,NNW,2.9,Gucheng,2016-10-28
32130,2016,10,29,17,25.0,64.0,6.0,28.0,600.0,36.0,10.8,1019.4,-6.6,0.0,SSW,3.4,Gucheng,2016-10-29
32154,2016,10,30,17,7.0,7.0,2.0,11.0,500.0,45.0,9.6,1019.3,-5.5,0.0,N,4.5,Gucheng,2016-10-30
32178,2016,10,31,17,11.0,34.0,2.0,13.0,300.0,46.0,5.0,1027.7,-20.4,0.0,NW,3.9,Gucheng,2016-10-31
32202,2016,11,1,17,64.0,110.0,12.0,43.0,700.0,33.0,6.5,1022.5,-8.6,0.0,SSW,2.0,Gucheng,2016-11-01
32226,2016,11,2,17,114.0,152.0,13.0,64.0,1200.0,24.0,9.5,1015.9,-2.5,0.0,SSW,1.5,Gucheng,2016-11-02
32250,2016,11,3,17,235.0,275.0,8.0,131.0,2000.0,11.0,10.0,1006.8,0.3,0.0,SSW,1.3,Gucheng,2016-11-03
32274,2016,11,4,17,352.0,352.0,3.0,178.0,3200.0,6.0,11.0,998.5,5.5,0.0,S,1.5,Gucheng,2016-11-04
32298,2016,11,5,17,192.0,216.0,4.0,89.0,2800.0,40.0,11.8,1010.9,4.7,0.0,S,1.1,Gucheng,2016-11-05
32322,2016,11,6,17,42.0,44.0,6.0,44.0,1000.0,29.0,8.6,1017.2,-6.8,0.0,S,2.0,Gucheng,2016-11-06
32346,2016,11,7,17,8.0,15.0,2.0,13.0,400.0,47.0,9.9,1023.6,-9.8,0.0,NNW,3.2,Gucheng,2016-11-07
32370,2016,11,8,17,79.0,115.0,15.0,48.0,500.0,33.0,9.6,1024.1,-4.4,0.0,SSW,2.3,Gucheng,2016-11-08
32394,2016,11,9,17,234.0,265.0,43.0,99.0,1800.0,4.0,5.6,1018.0,0.2,0.0,NW,0.4,Gucheng,2016-11-09
32418,2016,11,10,17,213.0,235.0,14.0,87.0,1500.0,6.0,8.3,1004.6,2.1,0.0,SW,1.1,Gucheng,2016-11-10
32442,2016,11,11,17,57.0,107.0,12.0,66.0,800.0,12.0,8.6,1005.2,-4.9,0.0,NE,1.5,Gucheng,2016-11-11
32466,2016,11,12,17,85.0,164.0,16.0,53.0,,38.0,10.9,1011.5,1.4,0.0,SSW,1.8,Gucheng,2016-11-12
32490,2016,11,13,17,136.0,207.0,12.0,103.0,2700.0,3.0,9.5,1006.6,4.5,0.0,NE,1.8,Gucheng,2016-11-13
32514,2016,11,14,17,9.0,30.0,4.0,18.0,300.0,54.0,10.9,1016.1,-19.6,0.0,NNW,3.8,Gucheng,2016-11-14
32538,2016,11,15,17,53.0,112.0,32.0,72.0,1800.0,17.0,8.8,1015.0,-9.7,0.0,S,1.7,Gucheng,2016-11-15
32562,2016,11,16,17,101.0,156.0,24.0,96.0,1800.0,13.0,8.2,1012.5,-2.8,0.0,NNW,0.6,Gucheng,2016-11-16
32586,2016,11,17,17,94.0,140.0,14.0,69.0,2000.0,3.0,7.4,1013.6,0.1,0.0,SSE,1.5,Gucheng,2016-11-17
32610,2016,11,18,17,246.0,375.0,23.0,116.0,4400.0,5.0,8.2,1004.8,3.0,0.0,NE,1.2,Gucheng,2016-11-18
32634,2016,11,19,17,171.0,206.0,19.0,117.0,2100.0,37.0,12.4,1011.5,1.4,0.0,SSW,2.0,Gucheng,2016-11-19
32658,2016,11,20,17,61.0,61.0,2.0,,1800.0,2.0,2.5,1016.3,1.8,1.2,NNE,2.5,Gucheng,2016-11-20
32682,2016,11,21,17,6.0,19.0,2.0,14.0,400.0,55.0,-1.7,1026.1,-17.4,0.0,NNW,4.3,Gucheng,2016-11-21
32706,2016,11,22,17,6.0,23.0,2.0,20.0,300.0,43.0,-1.7,1029.7,-18.7,0.0,N,1.9,Gucheng,2016-11-22
32730,2016,11,23,17,64.0,109.0,12.0,61.0,1000.0,23.0,2.4,1024.5,-19.6,0.0,NW,3.5,Gucheng,2016-11-23
32754,2016,11,24,17,117.0,177.0,35.0,87.0,1600.0,15.0,2.5,1017.8,-13.4,0.0,SSW,1.7,Gucheng,2016-11-24
32778,2016,11,25,17,171.0,247.0,37.0,129.0,2400.0,6.0,3.7,1015.9,-10.0,0.0,SSW,2.0,Gucheng,2016-11-25
32802,2016,11,26,17,381.0,381.0,31.0,160.0,3600.0,7.0,4.7,1011.3,-4.6,0.0,SSW,1.0,Gucheng,2016-11-26
32826,2016,11,27,17,6.0,9.0,2.0,19.0,400.0,48.0,5.6,1022.2,-19.1,0.0,N,2.7,Gucheng,2016-11-27
32850,2016,11,28,17,86.0,162.0,17.0,88.0,1300.0,34.0,4.6,1022.6,-9.6,0.0,E,0.4,Gucheng,2016-11-28
32874,2016,11,29,17,172.0,261.0,33.0,112.0,3700.0,5.0,3.3,1024.7,-5.4,0.0,NNE,2.0,Gucheng,2016-11-29
32898,2016,11,30,17,22.0,83.0,2.0,20.0,,38.0,9.3,1014.4,-9.8,0.0,NW,2.3,Gucheng,2016-11-30
32922,2016,12,1,17,82.0,147.0,20.0,72.0,1300.0,31.0,7.0,1025.1,-9.4,0.0,SSW,1.0,Gucheng,2016-12-01
32946,2016,12,2,17,170.0,257.0,26.0,152.0,2500.0,7.0,7.6,1018.4,-7.7,0.0,SSW,1.7,Gucheng,2016-12-02
32970,2016,12,3,17,224.0,404.0,29.0,169.0,3100.0,7.0,6.8,1010.4,-4.6,0.0,SSW,1.7,Gucheng,2016-12-03
32994,2016,12,4,17,61.0,148.0,19.0,74.0,1400.0,16.0,6.6,1008.4,-9.4,0.0,NNE,1.0,Gucheng,2016-12-04
33018,2016,12,5,17,3.0,24.0,2.0,17.0,300.0,53.0,3.9,1022.7,-24.0,0.0,N,3.0,Gucheng,2016-12-05
33042,2016,12,6,17,102.0,185.0,20.0,118.0,1700.0,14.0,4.1,1010.5,-13.3,0.0,S,1.4,Gucheng,2016-12-06
33066,2016,12,7,17,,6.0,22.0,148.0,3000.0,7.0,6.1,1015.4,-6.5,0.0,SSW,2.3,Gucheng,2016-12-07
33090,2016,12,8,17,3.0,27.0,2.0,9.0,200.0,63.0,6.3,1011.4,-17.7,0.0,N,1.9,Gucheng,2016-12-08
33114,2016,12,9,17,55.0,108.0,17.0,66.0,1100.0,13.0,1.7,1020.7,-12.2,0.0,SSW,1.4,Gucheng,2016-12-09
33138,2016,12,10,17,56.0,128.0,14.0,84.0,1200.0,8.0,3.0,1020.2,-12.9,0.0,SSW,1.3,Gucheng,2016-12-10
33162,2016,12,11,17,210.0,271.0,36.0,137.0,3500.0,5.0,0.8,1013.8,-8.2,0.0,NE,1.2,Gucheng,2016-12-11
33186,2016,12,12,17,256.0,300.0,38.0,126.0,3100.0,8.0,2.6,1017.7,-4.8,0.0,N,0.9,Gucheng,2016-12-12
33210,2016,12,13,17,52.0,89.0,11.0,64.0,1100.0,16.0,1.4,1022.9,-11.4,0.0,S,0.5,Gucheng,2016-12-13
33234,2016,12,14,17,55.0,84.0,11.0,56.0,,27.0,0.8,1022.5,-15.7,0.0,SSW,2.9,Gucheng,2016-12-14
33258,2016,12,15,17,6.0,26.0,2.0,20.0,400.0,47.0,4.4,1025.4,-20.9,0.0,NW,2.8,Gucheng,2016-12-15
33282,2016,12,16,17,219.0,305.0,32.0,107.0,2600.0,20.0,4.5,1014.6,-10.0,0.0,SSW,1.4,Gucheng,2016-12-16
33306,2016,12,17,17,272.0,304.0,46.0,140.0,3300.0,9.0,2.3,1014.2,-7.9,0.0,NNE,0.8,Gucheng,2016-12-17
33330,2016,12,18,17,280.0,287.0,32.0,129.0,3000.0,15.0,3.5,1015.3,-4.7,0.0,S,0.7,Gucheng,2016-12-18
33354,2016,12,19,17,225.0,225.0,29.0,135.0,2700.0,18.0,4.8,1016.5,-6.4,0.0,SW,0.4,Gucheng,2016-12-19
33378,2016,12,20,17,580.0,580.0,9.0,220.0,9700.0,7.0,1.6,1020.8,-2.9,0.0,S,0.9,Gucheng,2016-12-20
33402,2016,12,21,17,487.0,487.0,9.0,214.0,8100.0,5.0,3.8,1016.3,-2.4,0.0,S,1.2,Gucheng,2016-12-21
33426,2016,12,22,17,10.0,10.0,2.0,22.0,300.0,48.0,4.4,1014.8,-15.0,0.0,WNW,5.4,Gucheng,2016-12-22
33450,2016,12,23,17,67.0,95.0,13.0,71.0,1300.0,17.0,1.1,1021.9,-12.7,0.0,SSW,2.3,Gucheng,2016-12-23
33474,2016,12,24,17,153.0,202.0,29.0,120.0,2900.0,5.0,-0.3,1021.6,-10.0,0.0,NNE,1.5,Gucheng,2016-12-24
33498,2016,12,25,17,141.0,160.0,37.0,106.0,2400.0,5.0,0.1,1019.4,-8.6,0.0,NNE,0.6,Gucheng,2016-12-25
33522,2016,12,26,17,13.0,28.0,5.0,35.0,500.0,38.0,2.3,1023.5,-16.8,0.0,NE,1.1,Gucheng,2016-12-26
33546,2016,12,27,17,74.0,120.0,12.0,63.0,1300.0,27.0,0.8,1024.9,-13.7,0.0,SW,2.4,Gucheng,2016-12-27
33570,2016,12,28,17,12.0,39.0,4.0,24.0,400.0,40.0,0.8,1025.4,-21.6,0.0,NW,3.8,Gucheng,2016-12-28
33594,2016,12,29,17,80.0,108.0,13.0,63.0,1200.0,23.0,0.0,1024.8,-17.7,0.0,SSW,2.2,Gucheng,2016-12-29
33618,2016,12,30,17,303.0,407.0,19.0,165.0,4000.0,2.0,-0.3,1019.2,-10.8,0.0,S,1.1,Gucheng,2016-12-30
33642,2016,12,31,17,439.0,499.0,26.0,184.0,4800.0,14.0,1.3,1017.7,-7.2,0.0,S,1.1,Gucheng,2016-12-31
24882,2016,1,1,17,209.0,209.0,36.0,90.0,2000.0,3.0,1.2,1011.8,-8.1,0.0,NE,0.9,Huairou,2016-01-01
24906,2016,1,2,17,290.0,290.0,34.0,122.0,2900.0,2.0,3.0,1009.8,-6.2,0.0,WSW,0.8,Huairou,2016-01-02
24930,2016,1,3,17,234.0,234.0,16.0,96.0,2700.0,2.0,-0.1,1013.1,-5.3,0.0,NE,0.1,Huairou,2016-01-03
24954,2016,1,4,17,7.0,7.0,2.0,18.0,400.0,46.0,-0.2,1019.8,-17.9,0.0,SE,0.8,Huairou,2016-01-04
24978,2016,1,5,17,20.0,20.0,4.0,27.0,300.0,26.0,-2.0,1018.3,-19.0,0.0,ENE,1.7,Huairou,2016-01-05
25002,2016,1,6,17,3.0,16.0,2.0,15.0,100.0,43.0,0.9,1020.9,-19.0,0.0,NW,3.0,Huairou,2016-01-06
25026,2016,1,7,17,18.0,18.0,6.0,22.0,100.0,31.0,-1.7,1019.0,-18.3,0.0,ENE,0.8,Huairou,2016-01-07
25050,2016,1,8,17,10.0,11.0,5.0,18.0,100.0,39.0,-0.9,1017.2,-19.0,0.0,ENE,0.6,Huairou,2016-01-08
25074,2016,1,9,17,36.0,44.0,16.0,45.0,400.0,18.0,1.9,1014.2,-16.6,0.0,NE,1.2,Huairou,2016-01-09
25098,2016,1,10,17,22.0,22.0,6.0,15.0,100.0,48.0,-0.2,1022.1,-16.6,0.0,NNW,0.8,Huairou,2016-01-10
25122,2016,1,11,17,7.0,11.0,2.0,13.0,300.0,47.0,-3.5,1024.5,-21.2,0.0,SSW,0.8,Huairou,2016-01-11
25146,2016,1,12,17,14.0,23.0,5.0,27.0,500.0,31.0,-3.6,1019.2,-22.8,0.0,ENE,1.8,Huairou,2016-01-12
25170,2016,1,13,17,15.0,29.0,8.0,24.0,100.0,42.0,-1.2,1012.8,-22.6,0.0,ENE,1.9,Huairou,2016-01-13
25194,2016,1,14,17,11.0,16.0,11.0,15.0,100.0,50.0,2.3,1008.9,-19.0,0.0,SW,1.5,Huairou,2016-01-14
25218,2016,1,15,17,70.0,89.0,22.0,70.0,800.0,13.0,1.1,1007.5,-16.3,0.0,W,1.3,Huairou,2016-01-15
25242,2016,1,16,17,115.0,118.0,53.0,71.0,1700.0,2.0,-2.1,1013.0,-11.7,0.0,SSW,1.7,Huairou,2016-01-16
25266,2016,1,17,17,17.0,17.0,16.0,12.0,600.0,56.0,-6.9,1016.3,-19.8,0.0,ENE,2.0,Huairou,2016-01-17
25290,2016,1,18,17,7.0,43.0,2.0,3.0,600.0,56.0,-7.9,1018.2,-24.5,0.0,WNW,2.6,Huairou,2016-01-18
25314,2016,1,19,17,39.0,39.0,13.0,38.0,700.0,25.0,-4.2,1020.9,-20.5,0.0,ENE,1.7,Huairou,2016-01-19
25338,2016,1,20,17,111.0,142.0,56.0,75.0,2700.0,2.0,-4.1,1023.4,-16.3,0.0,SSE,0.9,Huairou,2016-01-20
25362,2016,1,21,17,106.0,106.0,30.0,57.0,1500.0,6.0,-3.8,1022.9,-11.1,0.0,N,1.0,Huairou,2016-01-21
25386,2016,1,22,17,9.0,15.0,2.0,4.0,200.0,61.0,-11.3,1034.2,-30.4,0.0,NNW,3.0,Huairou,2016-01-22
25410,2016,1,23,17,3.0,24.0,2.0,4.0,200.0,44.0,-14.9,1034.0,-33.5,0.0,NW,3.7,Huairou,2016-01-23
25434,2016,1,24,17,11.0,41.0,2.0,5.0,200.0,52.0,-4.9,1026.2,-25.0,0.0,WNW,2.4,Huairou,2016-01-24
25458,2016,1,25,17,,,,,,,-0.1,1016.9,-22.3,0.0,ENE,1.3,Huairou,2016-01-25
25482,2016,1,26,17,15.0,38.0,5.0,10.0,100.0,47.0,0.1,1017.3,-20.9,0.0,ENE,0.6,Huairou,2016-01-26
25506,2016,1,27,17,56.0,76.0,28.0,69.0,700.0,4.0,0.4,1017.0,-19.4,0.0,SSE,0.5,Huairou,2016-01-27
25530,2016,1,28,17,57.0,62.0,27.0,33.0,400.0,39.0,2.5,1019.9,-18.3,0.0,ENE,1.5,Huairou,2016-01-28
25554,2016,1,29,17,63.0,63.0,37.0,51.0,1500.0,9.0,-3.6,1023.9,-17.9,0.0,S,1.8,Huairou,2016-01-29
25578,2016,1,30,17,17.0,26.0,8.0,16.0,500.0,41.0,-4.4,1025.0,-23.0,0.0,SW,1.5,Huairou,2016-01-30
25602,2016,1,31,17,22.0,30.0,5.0,18.0,300.0,42.0,-0.7,1025.3,-21.5,0.0,ENE,1.1,Huairou,2016-01-31
25626,2016,2,1,17,5.0,7.0,2.0,8.0,100.0,54.0,2.6,1023.9,-20.1,0.0,S,1.4,Huairou,2016-02-01
25650,2016,2,2,17,15.0,18.0,7.0,17.0,100.0,46.0,2.6,1018.2,-19.4,0.0,E,1.6,Huairou,2016-02-02
25674,2016,2,3,17,23.0,33.0,15.0,27.0,100.0,36.0,4.1,1016.9,-18.8,0.0,ENE,2.2,Huairou,2016-02-03
25698,2016,2,4,17,8.0,16.0,3.0,10.0,100.0,52.0,1.1,1019.2,-18.3,0.0,NNE,0.4,Huairou,2016-02-04
25722,2016,2,5,17,4.0,18.0,2.0,3.0,100.0,59.0,2.5,1019.7,-17.7,0.0,NW,3.8,Huairou,2016-02-05
25746,2016,2,6,17,11.0,20.0,3.0,14.0,100.0,49.0,3.8,1016.9,-18.4,0.0,NE,2.1,Huairou,2016-02-06
25770,2016,2,7,17,17.0,38.0,5.0,5.0,100.0,2.0,7.1,1007.1,-17.9,0.0,W,4.0,Huairou,2016-02-07
25794,2016,2,8,17,8.0,22.0,2.0,3.0,100.0,2.0,9.4,1006.3,-15.2,0.0,NNW,6.1,Huairou,2016-02-08
25818,2016,2,9,17,54.0,54.0,17.0,31.0,900.0,52.0,8.7,1010.3,-13.1,0.0,E,0.9,Huairou,2016-02-09
25842,2016,2,10,17,67.0,67.0,38.0,32.0,1500.0,53.0,8.2,1006.8,-12.9,0.0,WSW,1.3,Huairou,2016-02-10
25866,2016,2,11,17,162.0,172.0,53.0,55.0,2700.0,14.0,5.9,1006.3,-4.6,0.0,WSW,0.8,Huairou,2016-02-11
25890,2016,2,12,17,139.0,164.0,16.0,34.0,1700.0,32.0,6.5,1005.5,4.7,0.7,NNE,0.9,Huairou,2016-02-12
25914,2016,2,13,17,6.0,6.0,2.0,5.0,300.0,52.0,0.0,1017.7,-17.7,0.0,N,4.6,Huairou,2016-02-13
25938,2016,2,14,17,8.0,8.0,2.0,3.0,100.0,54.0,-1.6,1020.9,-21.1,0.0,WNW,3.7,Huairou,2016-02-14
25962,2016,2,15,17,6.0,32.0,2.0,3.0,100.0,52.0,2.2,1013.6,-16.8,0.0,WNW,6.6,Huairou,2016-02-15
25986,2016,2,16,17,3.0,26.0,2.0,3.0,100.0,2.0,6.7,1012.5,-13.6,0.0,NW,6.9,Huairou,2016-02-16
26010,2016,2,17,17,53.0,53.0,11.0,22.0,600.0,72.0,8.7,1007.9,-11.3,0.0,SW,2.5,Huairou,2016-02-17
26034,2016,2,18,17,9.0,9.0,2.0,3.0,200.0,80.0,7.9,1010.8,-18.0,0.0,NNW,3.2,Huairou,2016-02-18
26058,2016,2,19,17,7.0,11.0,2.0,3.0,300.0,75.0,3.6,1020.7,-23.2,0.0,NNE,6.1,Huairou,2016-02-19
26082,2016,2,20,17,31.0,31.0,2.0,4.0,100.0,74.0,3.1,1016.2,-21.9,0.0,NW,3.3,Huairou,2016-02-20
26106,2016,2,21,17,130.0,153.0,32.0,55.0,1100.0,32.0,3.2,1015.0,-9.8,0.0,SE,2.8,Huairou,2016-02-21
26130,2016,2,22,17,11.0,11.0,2.0,5.0,200.0,84.0,6.6,1018.4,-19.1,0.0,WNW,4.6,Huairou,2016-02-22
26154,2016,2,23,17,27.0,27.0,2.0,3.0,200.0,81.0,1.1,1028.2,-23.5,0.0,NNE,3.8,Huairou,2016-02-23
26178,2016,2,24,17,15.0,35.0,5.0,,100.0,65.0,5.5,1021.3,-19.2,0.0,NW,4.3,Huairou,2016-02-24
26202,2016,2,25,17,44.0,64.0,14.0,41.0,300.0,35.0,5.7,1019.5,-16.8,0.0,ESE,0.5,Huairou,2016-02-25
26226,2016,2,26,17,40.0,79.0,17.0,28.0,600.0,67.0,5.9,1010.8,-16.0,0.0,WSW,1.0,Huairou,2016-02-26
26250,2016,2,27,17,12.0,23.0,3.0,14.0,200.0,73.0,6.5,1013.5,-11.2,0.0,SE,1.9,Huairou,2016-02-27
26274,2016,2,28,17,9.0,58.0,2.0,2.0,300.0,79.0,1.4,1022.8,-23.3,0.0,NW,9.3,Huairou,2016-02-28
26298,2016,2,29,17,26.0,40.0,7.0,23.0,500.0,57.0,2.5,1020.7,-17.1,0.0,ESE,1.3,Huairou,2016-02-29
26322,2016,3,1,17,115.0,118.0,29.0,91.0,1600.0,33.0,9.4,1010.5,-9.7,0.0,SW,1.8,Huairou,2016-03-01
26346,2016,3,2,17,52.0,59.0,12.0,43.0,700.0,79.0,17.7,1004.3,-8.5,0.0,S,2.3,Huairou,2016-03-02
26370,2016,3,3,17,315.0,317.0,58.0,82.0,3300.0,77.0,13.5,1002.5,0.8,0.0,WSW,1.4,Huairou,2016-03-03
26394,2016,3,4,17,413.0,437.0,23.0,115.0,5000.0,2.0,6.7,1008.6,-0.1,0.0,NNW,0.8,Huairou,2016-03-04
26418,2016,3,5,17,22.0,119.0,2.0,5.0,300.0,74.0,10.7,1008.9,-16.7,0.0,WNW,3.7,Huairou,2016-03-05
26442,2016,3,6,17,82.0,254.0,40.0,40.0,1600.0,42.0,10.0,1005.2,-9.7,0.0,SW,0.3,Huairou,2016-03-06
26466,2016,3,7,17,10.0,13.0,2.0,4.0,300.0,76.0,7.7,1014.0,-20.0,0.0,NW,4.8,Huairou,2016-03-07
26490,2016,3,8,17,10.0,10.0,2.0,7.0,300.0,73.0,5.0,1019.3,-26.7,0.0,E,1.9,Huairou,2016-03-08
26514,2016,3,9,17,6.0,13.0,2.0,4.0,100.0,69.0,4.3,1021.0,-23.7,0.0,NW,4.9,Huairou,2016-03-09
26538,2016,3,10,17,10.0,30.0,3.0,8.0,100.0,69.0,6.6,1016.7,-19.9,0.0,NE,2.2,Huairou,2016-03-10
26562,2016,3,11,17,16.0,20.0,3.0,11.0,400.0,71.0,6.9,1010.6,-19.7,0.0,ENE,2.4,Huairou,2016-03-11
